FACTOR	#GENES	%GENES	GENE_LIST_MATCH	GENE_LIST_MISMATCH
MA0152.1.NFATC2	160	89.8876	C2CD4A,ISL1,SPTB,SCG2,MEIS2,SNAP91,LURAP1L,GPM6A,SLC30A8,MS4A8,NOL4,PAM,CACNA1H,GABRB3,ADAMTS2,RORB,EML5,ATRNL1,NSG1,DCX,HMGCLL1,PGR,JAKMIP2,FAM19A4,RASEF,TSC22D1,CPE,NEGR1,KLHL1,CCDC158,CACNA2D1,ROR1,NKX6-1,BMP5,DZIP3,SCGB2A1,ROBO2,SYT4,RNF180,NRXN1,ZSCAN18,LSAMP,ELP4,PAPPA2,NYAP2,ELAVL4,MMP16,ACVR1C,TSPYL5,GRIA2,GABRG2,NBEA,SLC7A2,GRIA4,G6PC2,CNTN1,CNTN4,LIG4,TMEM132D,KL,ST18,TMEM132B,KBTBD7,CHODL,LIMCH1,AMER3,ABHD10,KCNMA1,IGSF11,MAP10,PVRL3,ZNF585B,PCLO,SYT14,MCTP2,FAM135A,FAM135B,TRPM3,SDK1,ZNF223,KCNK16,TSHZ3,TTC8,UNC5D,PAX6,IAPP,C3ORF14,TMEM61,NALCN,ST8SIA3,PCDH17,TMEM196,HS6ST3,SLC18A2,FOXC1,FOXP2,AGBL4,MYO3A,TENM3,DACH1,MAPK10,C1ORF158,GABRA1,CADPS,GAD2,GNAI1,FGF14,GDAP1,CACNB2,DIRAS2,SGCB,SGCZ,NMNAT3,RNF150,RIMS2,FBXW7,RIMBP2,GLP1R,KIAA1804,SLCO1A2,ANKS1B,KCNB2,C1ORF168,ENAM,OXGR1,PDZRN3,RGS17,TMEM63C,NEUROD1,GRIK2,RALYL,PRKACB,CADM1,SLC5A1,SLC5A8,DSCAM,MAP9,SOX6,SIM1,MEIS3,RGS4,CERKL,SLC17A6,DGKB,SERPINI2,PCDH20,ABCC9,NR3C2,RTN1,RAB3C,PDX1,ST6GALNAC5,FAM84A,SLC35F4,PCP4,MTUS2,PRUNE2,PDK4,SPATA7,STXBP5L	KIAA1257,FLJ25770,PCDHAC1,MAGI2,NECAB2,LRRTM3,KIAA0774,GPR27,FAM148A,MS4A8B,KIAA1486,FAM123C,SULT4A1,BARX2,D4S234E,ODZ3,C9ORF150,KIAA1383
MA0504.1.NR2C2	160	89.8876	KIAA1257,MEIS3,SPTB,SCG2,MEIS2,SNAP91,LURAP1L,GPM6A,SLC30A8,MS4A8,NOL4,PAM,CACNA1H,GABRB3,ADAMTS2,RORB,EML5,ATRNL1,NSG1,MAGI2,DCX,GLP1R,PGR,NECAB2,JAKMIP2,FAM19A4,RASEF,TSC22D1,CPE,NEGR1,KLHL1,CACNA2D1,ROR1,NKX6-1,DZIP3,SCGB2A1,ROBO2,SYT4,RNF180,NRXN1,ZSCAN18,LSAMP,ELP4,PAPPA2,NYAP2,ELAVL4,MMP16,ACVR1C,TSPYL5,GRIA2,GABRG2,NBEA,SLC7A2,GRIA4,G6PC2,CNTN1,CNTN4,LIG4,TMEM132D,KL,ST18,TMEM132B,KBTBD7,CHODL,LIMCH1,AMER3,ABHD10,KCNMA1,IGSF11,MAP10,PVRL3,ZNF585B,PCLO,SYT14,MCTP2,FAM135A,FAM135B,TRPM3,SDK1,ZNF223,KCNK16,TSHZ3,C2CD4A,UNC5D,PAX6,IAPP,C3ORF14,SULT4A1,TMEM61,NALCN,ST8SIA3,PCDH17,TMEM196,HS6ST3,SLC18A2,FOXC1,FOXP2,AGBL4,MYO3A,TENM3,MAPK10,C1ORF158,GABRA1,CADPS,GAD2,GNAI1,FGF14,GDAP1,CACNB2,DIRAS2,SGCB,SGCZ,NMNAT3,OXGR1,RIMS2,FBXW7,RIMBP2,HMGCLL1,BARX2,KIAA1804,SLCO1A2,ANKS1B,KCNB2,C1ORF168,ENAM,PDZRN3,RGS17,TMEM63C,NEUROD1,GRIK2,RALYL,PRKACB,CADM1,SLC5A1,SLC5A8,DSCAM,MAP9,SOX6,SIM1,RGS4,CERKL,SLC17A6,DGKB,SERPINI2,PCDH20,ABCC9,NR3C2,RTN1,RAB3C,PDX1,DACH1,ST6GALNAC5,FAM84A,SLC35F4,PCP4,MTUS2,PRUNE2,PDK4,SPATA7,STXBP5L	ISL1,FLJ25770,PCDHAC1,LRRTM3,CCDC158,KIAA0774,GPR27,BMP5,FAM148A,MS4A8B,KIAA1486,FAM123C,TTC8,RNF150,D4S234E,ODZ3,C9ORF150,KIAA1383
MA0513.1.SMAD2::SMAD3::SMAD4	160	89.8876	KIAA1257,ISL1,SPTB,SCG2,MEIS2,SNAP91,LURAP1L,GPM6A,SLC30A8,MS4A8,NOL4,PAM,CACNA1H,GABRB3,ADAMTS2,RORB,EML5,ATRNL1,NSG1,MAGI2,DCX,GLP1R,PGR,NECAB2,JAKMIP2,FAM19A4,RASEF,TSC22D1,CPE,NEGR1,KLHL1,CCDC158,CACNA2D1,ROR1,NKX6-1,BMP5,DZIP3,SCGB2A1,ROBO2,SYT4,RNF180,NRXN1,ZSCAN18,LSAMP,ELP4,PAPPA2,NYAP2,ELAVL4,MMP16,ACVR1C,TSPYL5,GRIA2,GABRG2,NBEA,SLC7A2,GRIA4,G6PC2,CNTN1,CNTN4,LIG4,TMEM132D,KL,ST18,TMEM132B,KBTBD7,CHODL,LIMCH1,AMER3,ABHD10,KCNMA1,IGSF11,MAP10,PVRL3,ZNF585B,PCLO,SYT14,MCTP2,FAM135A,FAM135B,TRPM3,SDK1,ZNF223,KCNK16,TSHZ3,C2CD4A,TTC8,UNC5D,PAX6,C3ORF14,SULT4A1,TMEM61,NALCN,ST8SIA3,PCDH17,TMEM196,HS6ST3,SLC18A2,FOXC1,FOXP2,AGBL4,MYO3A,DACH1,MAPK10,C1ORF158,GABRA1,CADPS,GAD2,GNAI1,FGF14,GDAP1,CACNB2,DIRAS2,SGCB,SGCZ,NMNAT3,RNF150,RIMS2,FBXW7,RIMBP2,BARX2,KIAA1804,SLCO1A2,ANKS1B,KCNB2,C1ORF168,ENAM,OXGR1,PDZRN3,RGS17,TMEM63C,NEUROD1,GRIK2,RALYL,PRKACB,CADM1,SLC5A1,SLC5A8,DSCAM,SOX6,SIM1,MEIS3,RGS4,CERKL,SLC17A6,DGKB,PCDH20,ABCC9,NR3C2,RTN1,RAB3C,PDX1,ST6GALNAC5,FAM84A,SLC35F4,PCP4,MTUS2,PRUNE2,PDK4,SPATA7,STXBP5L	FLJ25770,PCDHAC1,LRRTM3,KIAA0774,GPR27,FAM148A,MS4A8B,KIAA1486,FAM123C,IAPP,TENM3,HMGCLL1,D4S234E,ODZ3,MAP9,SERPINI2,C9ORF150,KIAA1383
MA0521.1.Tcf12	160	89.8876	KIAA1257,ISL1,SPTB,SCG2,MEIS2,SNAP91,LURAP1L,GPM6A,SLC30A8,MS4A8,NOL4,PAM,CACNA1H,GABRB3,ADAMTS2,RORB,EML5,ATRNL1,NSG1,MAGI2,DCX,HMGCLL1,NECAB2,FAM19A4,RASEF,TSC22D1,CPE,NEGR1,KLHL1,CCDC158,CACNA2D1,ROR1,NKX6-1,DZIP3,SCGB2A1,ROBO2,SYT4,RNF180,NRXN1,ZSCAN18,LSAMP,ELP4,PAPPA2,NYAP2,ELAVL4,MMP16,ACVR1C,TSPYL5,GRIA2,GABRG2,NBEA,SLC7A2,GRIA4,G6PC2,CNTN1,CNTN4,LIG4,TMEM132D,KL,ST18,TMEM132B,KBTBD7,CHODL,LIMCH1,AMER3,ABHD10,KCNMA1,IGSF11,MAP10,PVRL3,ZNF585B,PCLO,SYT14,MCTP2,FAM135A,FAM135B,TRPM3,SDK1,ZNF223,KCNK16,TSHZ3,C2CD4A,TTC8,UNC5D,PAX6,IAPP,C3ORF14,TMEM61,NALCN,ST8SIA3,PCDH17,TMEM196,HS6ST3,SLC18A2,FOXC1,FOXP2,AGBL4,MYO3A,TENM3,DACH1,MAPK10,C1ORF158,GABRA1,CADPS,GAD2,GNAI1,FGF14,GDAP1,CACNB2,DIRAS2,SGCB,SGCZ,NMNAT3,RNF150,RIMS2,FBXW7,RIMBP2,GLP1R,BARX2,KIAA1804,SLCO1A2,ANKS1B,KCNB2,C1ORF168,ENAM,OXGR1,PDZRN3,RGS17,TMEM63C,NEUROD1,GRIK2,RALYL,PRKACB,CADM1,SLC5A1,SLC5A8,DSCAM,MAP9,SOX6,SIM1,MEIS3,RGS4,CERKL,PGR,DGKB,SERPINI2,ABCC9,NR3C2,RTN1,RAB3C,PDX1,ST6GALNAC5,FAM84A,SLC35F4,PCP4,MTUS2,PRUNE2,PDK4,SPATA7,STXBP5L	FLJ25770,PCDHAC1,JAKMIP2,LRRTM3,KIAA0774,GPR27,BMP5,FAM148A,MS4A8B,KIAA1486,FAM123C,SULT4A1,SLC17A6,D4S234E,ODZ3,PCDH20,C9ORF150,KIAA1383
MA0598.1.EHF	160	89.8876	KIAA1257,ISL1,SPTB,SCG2,MEIS2,SNAP91,LURAP1L,GPM6A,SLC30A8,MS4A8,NOL4,PAM,CACNA1H,RGS4,GABRB3,ADAMTS2,RORB,EML5,ATRNL1,NSG1,MAGI2,DCX,HMGCLL1,PGR,NECAB2,JAKMIP2,FAM19A4,RASEF,TSC22D1,CPE,NEGR1,KLHL1,CCDC158,CACNA2D1,ROR1,NKX6-1,DZIP3,SCGB2A1,ROBO2,SYT4,RNF180,NRXN1,ZSCAN18,LSAMP,ELP4,PAPPA2,NYAP2,ELAVL4,MMP16,ACVR1C,TSPYL5,GRIA2,GABRG2,NBEA,SLC7A2,GRIA4,G6PC2,CNTN1,CNTN4,LIG4,TMEM132D,KL,ST18,TMEM132B,KBTBD7,CHODL,LIMCH1,AMER3,ABHD10,KCNMA1,IGSF11,PVRL3,ZNF585B,PCLO,SYT14,MCTP2,FAM135A,FAM135B,TRPM3,SDK1,ZNF223,KCNK16,TSHZ3,C2CD4A,TTC8,UNC5D,PAX6,IAPP,C3ORF14,SULT4A1,TMEM61,NALCN,ST8SIA3,PCDH17,TMEM196,HS6ST3,SLC18A2,FOXC1,FOXP2,AGBL4,MYO3A,TENM3,DACH1,MAPK10,C1ORF158,GABRA1,CADPS,GAD2,GNAI1,FGF14,GDAP1,CACNB2,DIRAS2,SGCB,SGCZ,NMNAT3,RNF150,RIMS2,FBXW7,GLP1R,BARX2,KIAA1804,SLCO1A2,ANKS1B,KCNB2,C1ORF168,ENAM,OXGR1,PDZRN3,RGS17,TMEM63C,NEUROD1,GRIK2,RALYL,PRKACB,CADM1,SLC5A1,SLC5A8,DSCAM,MAP9,SOX6,SIM1,MEIS3,CERKL,SLC17A6,SERPINI2,PCDH20,NR3C2,RTN1,RAB3C,PDX1,ST6GALNAC5,FAM84A,SLC35F4,PCP4,MTUS2,PRUNE2,PDK4,SPATA7,STXBP5L	FLJ25770,PCDHAC1,LRRTM3,KIAA0774,GPR27,BMP5,FAM148A,MS4A8B,KIAA1486,MAP10,FAM123C,RIMBP2,D4S234E,ODZ3,DGKB,ABCC9,C9ORF150,KIAA1383
MA0050.2.IRF1	159	89.3258	KIAA1257,ISL1,SPTB,SCG2,MEIS2,SNAP91,LURAP1L,GPM6A,SLC30A8,MS4A8,NOL4,PAM,GABRB3,ADAMTS2,RORB,EML5,ATRNL1,MAGI2,DCX,HMGCLL1,PGR,JAKMIP2,FAM19A4,RASEF,TSC22D1,CPE,NEGR1,KLHL1,CCDC158,CACNA2D1,ROR1,NKX6-1,BMP5,DZIP3,SCGB2A1,ROBO2,SYT4,RNF180,NRXN1,ZSCAN18,LSAMP,ELP4,PAPPA2,NYAP2,ELAVL4,MMP16,ACVR1C,TSPYL5,GRIA2,GABRG2,NBEA,SLC7A2,GRIA4,G6PC2,CNTN1,CNTN4,LIG4,KL,ST18,TMEM132B,KBTBD7,CHODL,LIMCH1,AMER3,ABHD10,KCNMA1,IGSF11,MAP10,PVRL3,ZNF585B,PCLO,SYT14,MCTP2,FAM135A,TRPM3,SDK1,ZNF223,KCNK16,TSHZ3,C2CD4A,TTC8,UNC5D,PAX6,IAPP,C3ORF14,SULT4A1,TMEM61,NALCN,ST8SIA3,PCDH17,TMEM196,SLC18A2,FOXC1,FOXP2,AGBL4,MYO3A,TENM3,DACH1,MAPK10,C1ORF158,GABRA1,CADPS,GAD2,GNAI1,FGF14,GDAP1,CACNB2,DIRAS2,SGCB,SGCZ,NMNAT3,RNF150,RIMS2,FBXW7,RIMBP2,GLP1R,BARX2,KIAA1804,SLCO1A2,ANKS1B,KCNB2,C1ORF168,ENAM,OXGR1,PDZRN3,RGS17,TMEM63C,NEUROD1,GRIK2,RALYL,PRKACB,CADM1,SLC5A1,SLC5A8,DSCAM,MAP9,SOX6,SIM1,MEIS3,RGS4,CERKL,SLC17A6,DGKB,SERPINI2,PCDH20,ABCC9,NR3C2,RTN1,RAB3C,PDX1,ST6GALNAC5,FAM84A,SLC35F4,PCP4,MTUS2,PRUNE2,PDK4,SPATA7,STXBP5L	FLJ25770,CACNA1H,NSG1,PCDHAC1,NECAB2,LRRTM3,KIAA0774,GPR27,FAM148A,MS4A8B,TMEM132D,KIAA1486,FAM135B,FAM123C,HS6ST3,D4S234E,ODZ3,C9ORF150,KIAA1383
MA0065.2.PPARG::RXRA	159	89.3258	KIAA1257,ISL1,SPTB,SCG2,MEIS2,SNAP91,GPM6A,SLC30A8,MS4A8,NOL4,PAM,CACNA1H,GABRB3,ADAMTS2,RORB,ATRNL1,NSG1,MAGI2,DCX,HMGCLL1,NECAB2,JAKMIP2,FAM19A4,TSC22D1,CPE,NEGR1,KLHL1,CCDC158,CACNA2D1,ROR1,NKX6-1,DZIP3,SCGB2A1,ROBO2,SYT4,RNF180,NRXN1,ZSCAN18,LSAMP,ELP4,SLC17A6,NYAP2,ELAVL4,MMP16,ACVR1C,TSPYL5,GRIA2,GABRG2,NBEA,SLC7A2,GRIA4,G6PC2,CNTN1,CNTN4,LIG4,TMEM132D,KL,ST18,TMEM132B,KBTBD7,CHODL,LIMCH1,AMER3,ABHD10,KCNMA1,IGSF11,MAP10,PVRL3,ZNF585B,PCLO,RASEF,MCTP2,FAM135A,FAM135B,TRPM3,SDK1,ZNF223,KCNK16,TSHZ3,C2CD4A,TTC8,UNC5D,PAX6,IAPP,C3ORF14,SULT4A1,TMEM61,NALCN,ST8SIA3,PCDH17,TMEM196,HS6ST3,SLC18A2,FOXC1,FOXP2,AGBL4,MYO3A,TENM3,DACH1,MAPK10,C1ORF158,GABRA1,CADPS,GAD2,GNAI1,FGF14,CACNB2,DIRAS2,SGCB,SGCZ,NMNAT3,RNF150,RIMS2,FBXW7,RIMBP2,GLP1R,BARX2,KIAA1804,SLCO1A2,ANKS1B,KCNB2,C1ORF168,ENAM,OXGR1,PDZRN3,RGS17,TMEM63C,NEUROD1,PAPPA2,RALYL,PRKACB,CADM1,SLC5A1,SLC5A8,DSCAM,MAP9,SOX6,SIM1,MEIS3,RGS4,CERKL,PGR,DGKB,SERPINI2,PCDH20,ABCC9,NR3C2,RTN1,RAB3C,PDX1,ST6GALNAC5,FAM84A,SLC35F4,PCP4,MTUS2,PRUNE2,PDK4,SPATA7,STXBP5L	FLJ25770,LURAP1L,EML5,PCDHAC1,LRRTM3,KIAA0774,GPR27,BMP5,FAM148A,MS4A8B,KIAA1486,FAM123C,GDAP1,D4S234E,ODZ3,GRIK2,C9ORF150,KIAA1383,SYT14
MA0088.1.znf143	159	89.3258	KIAA1257,ISL1,SPTB,SCG2,MEIS2,SNAP91,LURAP1L,GPM6A,SLC30A8,MS4A8,NOL4,PAM,CACNA1H,GABRB3,ADAMTS2,RORB,ATRNL1,NSG1,MAGI2,DCX,HMGCLL1,PGR,NECAB2,JAKMIP2,FAM19A4,RASEF,TSC22D1,CPE,NEGR1,KLHL1,CCDC158,CACNA2D1,ROR1,NKX6-1,BMP5,DZIP3,SCGB2A1,ROBO2,SYT4,RNF180,NRXN1,ZSCAN18,LSAMP,ELP4,PAPPA2,NYAP2,ELAVL4,MMP16,ACVR1C,GRIA2,GABRG2,NBEA,SLC7A2,GRIA4,G6PC2,CNTN1,CNTN4,LIG4,TMEM132D,KL,ST18,TMEM132B,KBTBD7,CHODL,LIMCH1,AMER3,ABHD10,KCNMA1,IGSF11,MAP10,PVRL3,ZNF585B,PCLO,SYT14,MCTP2,FAM135A,FAM135B,TRPM3,SDK1,ZNF223,KCNK16,TSHZ3,C2CD4A,TTC8,UNC5D,PAX6,C3ORF14,SULT4A1,TMEM61,NALCN,ST8SIA3,PCDH17,TMEM196,HS6ST3,SLC18A2,FOXC1,FOXP2,AGBL4,MYO3A,TENM3,DACH1,MAPK10,C1ORF158,GABRA1,CADPS,GAD2,GNAI1,FGF14,GDAP1,CACNB2,SGCB,SGCZ,NMNAT3,RNF150,RIMS2,FBXW7,RIMBP2,GLP1R,BARX2,KIAA1804,SLCO1A2,ANKS1B,KCNB2,C1ORF168,ENAM,OXGR1,PDZRN3,TMEM63C,NEUROD1,GRIK2,RALYL,PRKACB,CADM1,SLC5A1,SLC5A8,DSCAM,MAP9,SOX6,SIM1,MEIS3,RGS4,CERKL,SLC17A6,DGKB,SERPINI2,PCDH20,NR3C2,RTN1,RAB3C,PDX1,ST6GALNAC5,FAM84A,SLC35F4,PCP4,MTUS2,PRUNE2,PDK4,SPATA7,STXBP5L	FLJ25770,EML5,PCDHAC1,LRRTM3,KIAA0774,GPR27,FAM148A,MS4A8B,DIRAS2,KIAA1486,FAM123C,TSPYL5,IAPP,RGS17,D4S234E,ODZ3,ABCC9,C9ORF150,KIAA1383
MA0098.2.Ets1	159	89.3258	KIAA1257,ISL1,SPTB,SCG2,MEIS2,SNAP91,LURAP1L,GPM6A,SLC30A8,MS4A8,NOL4,PAM,CACNA1H,GABRB3,ADAMTS2,RORB,ATRNL1,NSG1,MAGI2,DCX,HMGCLL1,NECAB2,JAKMIP2,FAM19A4,RASEF,TSC22D1,CPE,NEGR1,KLHL1,CCDC158,CACNA2D1,ROR1,NKX6-1,BMP5,DZIP3,SCGB2A1,ROBO2,SYT4,RNF180,NRXN1,ZSCAN18,LSAMP,ELP4,SLC17A6,NYAP2,ELAVL4,MMP16,ACVR1C,DIRAS2,GRIA2,GABRG2,NBEA,SLC7A2,GRIA4,G6PC2,CNTN1,CNTN4,LIG4,TMEM132D,ST18,TMEM132B,CHODL,LIMCH1,AMER3,ABHD10,KCNMA1,IGSF11,MAP10,PVRL3,ZNF585B,PCLO,SYT14,MCTP2,FAM135A,FAM135B,TRPM3,SDK1,ZNF223,KCNK16,TSHZ3,C2CD4A,TTC8,UNC5D,PAX6,IAPP,C3ORF14,SULT4A1,TMEM61,NALCN,ST8SIA3,PCDH17,TMEM196,HS6ST3,SLC18A2,FOXC1,FOXP2,AGBL4,MYO3A,TENM3,DACH1,MAPK10,C1ORF158,GABRA1,GAD2,GNAI1,FGF14,GDAP1,CACNB2,SGCB,SGCZ,NMNAT3,RNF150,RIMS2,FBXW7,RIMBP2,GLP1R,BARX2,KIAA1804,SLCO1A2,ANKS1B,KCNB2,C1ORF168,ENAM,OXGR1,PDZRN3,RGS17,TMEM63C,NEUROD1,PAPPA2,RALYL,PRKACB,CADM1,SLC5A1,SLC5A8,DSCAM,MAP9,SOX6,SIM1,MEIS3,RGS4,CERKL,PGR,DGKB,SERPINI2,PCDH20,ABCC9,NR3C2,RTN1,RAB3C,PDX1,CADPS,FAM84A,SLC35F4,PCP4,MTUS2,PRUNE2,PDK4,SPATA7,STXBP5L	FLJ25770,EML5,PCDHAC1,LRRTM3,KIAA0774,GPR27,FAM148A,MS4A8B,KL,KBTBD7,KIAA1486,FAM123C,TSPYL5,D4S234E,ODZ3,GRIK2,C9ORF150,ST6GALNAC5,KIAA1383
MA0474.1.Erg	159	89.3258	KIAA1257,ISL1,SPTB,SCG2,MEIS2,SNAP91,LURAP1L,GPM6A,SLC30A8,MS4A8,NOL4,PAM,CACNA1H,GABRB3,ADAMTS2,RORB,ATRNL1,NSG1,MAGI2,DCX,HMGCLL1,NECAB2,JAKMIP2,FAM19A4,RASEF,TSC22D1,CPE,NEGR1,KLHL1,CCDC158,CACNA2D1,ROR1,NKX6-1,BMP5,DZIP3,SCGB2A1,ROBO2,SYT4,RNF180,NRXN1,ZSCAN18,LSAMP,ELP4,SLC17A6,NYAP2,ELAVL4,MMP16,ACVR1C,TSPYL5,GRIA2,GABRG2,NBEA,SLC7A2,GRIA4,G6PC2,CNTN1,CNTN4,LIG4,TMEM132D,KL,ST18,TMEM132B,CHODL,LIMCH1,AMER3,ABHD10,KCNMA1,IGSF11,MAP10,PVRL3,ZNF585B,PCLO,SYT14,MCTP2,FAM135A,FAM135B,TRPM3,SDK1,ZNF223,KCNK16,TSHZ3,C2CD4A,TTC8,UNC5D,PAX6,C3ORF14,TMEM61,NALCN,ST8SIA3,PCDH17,TMEM196,SLC18A2,FOXC1,FOXP2,AGBL4,MYO3A,TENM3,DACH1,MAPK10,C1ORF158,GABRA1,CADPS,GAD2,GNAI1,FGF14,GDAP1,CACNB2,DIRAS2,SGCB,SGCZ,NMNAT3,RNF150,RIMS2,FBXW7,RIMBP2,GLP1R,BARX2,KIAA1804,SLCO1A2,ANKS1B,KCNB2,C1ORF168,ENAM,OXGR1,PDZRN3,RGS17,TMEM63C,NEUROD1,PAPPA2,RALYL,PRKACB,CADM1,SLC5A1,SLC5A8,DSCAM,MAP9,SOX6,SIM1,MEIS3,RGS4,CERKL,PGR,DGKB,SERPINI2,PCDH20,ABCC9,NR3C2,RTN1,RAB3C,PDX1,ST6GALNAC5,FAM84A,SLC35F4,PCP4,MTUS2,PRUNE2,PDK4,SPATA7,STXBP5L	FLJ25770,EML5,PCDHAC1,LRRTM3,KIAA0774,GPR27,FAM148A,MS4A8B,KBTBD7,KIAA1486,FAM123C,IAPP,SULT4A1,HS6ST3,D4S234E,ODZ3,GRIK2,C9ORF150,KIAA1383
MA0156.1.FEV	158	88.764	KIAA1257,ISL1,SPTB,SCG2,SNAP91,LURAP1L,GPM6A,SLC30A8,MS4A8,NOL4,PAM,CACNA1H,GABRB3,ADAMTS2,RORB,EML5,LIG4,NSG1,MAGI2,DCX,HMGCLL1,PGR,JAKMIP2,FAM19A4,RASEF,TSC22D1,CPE,KLHL1,CCDC158,CACNA2D1,ROR1,NKX6-1,BMP5,DZIP3,SCGB2A1,ROBO2,SYT4,RNF180,NRXN1,ZSCAN18,LSAMP,ELP4,GRIK2,NYAP2,ELAVL4,MMP16,ACVR1C,DIRAS2,GRIA2,GABRG2,NBEA,SLC7A2,GRIA4,G6PC2,CNTN1,CNTN4,TMEM132D,KL,ST18,TMEM132B,KBTBD7,CHODL,LIMCH1,AMER3,ABHD10,MEIS2,IGSF11,MAP10,PVRL3,ZNF585B,PCLO,SYT14,MCTP2,FAM135A,FAM135B,TRPM3,SDK1,ZNF223,KCNK16,TSHZ3,C2CD4A,TTC8,UNC5D,PAX6,IAPP,C3ORF14,SULT4A1,TMEM61,NALCN,ST8SIA3,PCDH17,TMEM196,HS6ST3,SLC18A2,FOXC1,FOXP2,AGBL4,MYO3A,TENM3,DACH1,MAPK10,C1ORF158,GABRA1,CADPS,GAD2,GNAI1,GDAP1,CACNB2,SGCB,SGCZ,NMNAT3,RNF150,RIMS2,FBXW7,RIMBP2,GLP1R,BARX2,KIAA1804,SLCO1A2,ANKS1B,KCNB2,C1ORF168,ENAM,OXGR1,PDZRN3,RGS17,TMEM63C,NEUROD1,PAPPA2,RALYL,PRKACB,CADM1,SLC5A1,SLC5A8,DSCAM,MAP9,SOX6,SIM1,MEIS3,RGS4,CERKL,SLC17A6,DGKB,SERPINI2,PCDH20,ABCC9,NR3C2,RTN1,RAB3C,PDX1,ST6GALNAC5,FAM84A,SLC35F4,PCP4,MTUS2,PRUNE2,PDK4,SPATA7	FLJ25770,PCDHAC1,NECAB2,LRRTM3,NEGR1,KIAA0774,GPR27,FAM148A,MS4A8B,KIAA1486,KCNMA1,FAM123C,TSPYL5,ATRNL1,FGF14,D4S234E,ODZ3,C9ORF150,KIAA1383,STXBP5L
MA0475.1.FLI1	158	88.764	KIAA1257,ISL1,SPTB,SCG2,MEIS2,SNAP91,LURAP1L,GPM6A,SLC30A8,MS4A8,NOL4,PAM,CACNA1H,GABRB3,ADAMTS2,RORB,ATRNL1,NSG1,MAGI2,DCX,HMGCLL1,NECAB2,JAKMIP2,FAM19A4,RASEF,TSC22D1,CPE,NEGR1,KLHL1,CCDC158,CACNA2D1,ROR1,NKX6-1,BMP5,DZIP3,SCGB2A1,ROBO2,SYT4,RNF180,NRXN1,ZSCAN18,LSAMP,ELP4,SLC17A6,NYAP2,ELAVL4,MMP16,ACVR1C,TSPYL5,GRIA2,GABRG2,NBEA,SLC7A2,GRIA4,G6PC2,CNTN1,CNTN4,LIG4,TMEM132D,KL,ST18,TMEM132B,CHODL,LIMCH1,AMER3,ABHD10,KCNMA1,IGSF11,MAP10,PVRL3,ZNF585B,PCLO,SYT14,MCTP2,FAM135B,TRPM3,SDK1,ZNF223,KCNK16,TSHZ3,C2CD4A,TTC8,UNC5D,PAX6,IAPP,C3ORF14,TMEM61,NALCN,ST8SIA3,PCDH17,TMEM196,SLC18A2,FOXC1,FOXP2,AGBL4,MYO3A,TENM3,DACH1,MAPK10,C1ORF158,GABRA1,CADPS,GAD2,GNAI1,FGF14,GDAP1,CACNB2,DIRAS2,SGCB,SGCZ,NMNAT3,RNF150,RIMS2,FBXW7,RIMBP2,GLP1R,BARX2,SLCO1A2,ANKS1B,KCNB2,C1ORF168,ENAM,OXGR1,PDZRN3,RGS17,TMEM63C,NEUROD1,PAPPA2,RALYL,PRKACB,CADM1,SLC5A1,SLC5A8,DSCAM,MAP9,SOX6,SIM1,MEIS3,RGS4,CERKL,PGR,DGKB,SERPINI2,PCDH20,ABCC9,NR3C2,RTN1,RAB3C,PDX1,ST6GALNAC5,FAM84A,SLC35F4,PCP4,MTUS2,PRUNE2,PDK4,SPATA7,STXBP5L	FLJ25770,EML5,PCDHAC1,LRRTM3,KIAA0774,GPR27,FAM148A,MS4A8B,KBTBD7,KIAA1486,FAM135A,FAM123C,SULT4A1,HS6ST3,KIAA1804,D4S234E,ODZ3,GRIK2,C9ORF150,KIAA1383
