FACTOR	#GENES	%GENES	GENE_LIST_MATCH	GENE_LIST_MISMATCH
MA0162.2.EGR1	145	81.4607	KIAA1257,ISL1,SPTB,CPE,MEIS2,SNAP91,GPM6A,SLC30A8,MS4A8,NOL4,PAM,CACNA1H,ADAMTS2,RORB,EML5,ATRNL1,NSG1,MAGI2,DCX,HMGCLL1,NECAB2,JAKMIP2,FAM19A4,RASEF,TSC22D1,FAM84A,NEGR1,CACNA2D1,ROR1,NKX6-1,DZIP3,SCGB2A1,ROBO2,RNF180,NRXN1,ZSCAN18,LSAMP,ELP4,NYAP2,ELAVL4,MMP16,ACVR1C,TSPYL5,GRIA2,GABRG2,SLC7A2,GRIA4,G6PC2,CNTN1,CNTN4,LIG4,TMEM132D,KL,ST18,KBTBD7,CHODL,LIMCH1,AMER3,MEIS3,KCNMA1,IGSF11,MAP10,PVRL3,ZNF585B,PCLO,SYT14,MCTP2,FAM135A,FAM135B,TRPM3,SDK1,ZNF223,KCNK16,TSHZ3,C2CD4A,TTC8,UNC5D,PAX6,C3ORF14,SULT4A1,TMEM61,NALCN,ST8SIA3,PCDH17,TMEM196,HS6ST3,SLC18A2,FOXC1,FOXP2,AGBL4,MYO3A,DACH1,MAPK10,GABRA1,CADPS,GAD2,GNAI1,FGF14,GDAP1,CACNB2,DIRAS2,SGCB,SGCZ,NMNAT3,OXGR1,RIMS2,FBXW7,GLP1R,BARX2,KIAA1804,SLCO1A2,ANKS1B,KCNB2,C1ORF168,GABRB3,PDZRN3,RGS17,TMEM63C,NEUROD1,GRIK2,RALYL,PRKACB,CADM1,SLC5A1,SLC5A8,DSCAM,MAP9,SOX6,SIM1,RGS4,CERKL,PGR,PCDH20,NR3C2,RTN1,RAB3C,NBEA,ST6GALNAC5,SLC35F4,PCP4,MTUS2,PRUNE2,PDK4,SPATA7,STXBP5L	FLJ25770,LURAP1L,PCDHAC1,LRRTM3,KLHL1,CCDC158,KIAA0774,GPR27,BMP5,FAM148A,SYT4,MS4A8B,PAPPA2,ENAM,TMEM132B,KIAA1486,ABHD10,FAM123C,IAPP,PDX1,SCG2,TENM3,C1ORF158,RIMBP2,RNF150,SLC17A6,D4S234E,ODZ3,DGKB,SERPINI2,ABCC9,C9ORF150,KIAA1383
MA0472.1.EGR2	145	81.4607	KIAA1257,ISL1,SPTB,CPE,MEIS2,SNAP91,GPM6A,SLC30A8,NOL4,PAM,CACNA1H,ADAMTS2,RORB,EML5,ATRNL1,NSG1,MAGI2,DCX,HMGCLL1,PGR,NECAB2,JAKMIP2,FAM19A4,RASEF,TSC22D1,FAM84A,NEGR1,CACNA2D1,ROR1,NKX6-1,DZIP3,SCGB2A1,ROBO2,SYT4,RNF180,NRXN1,ZSCAN18,LSAMP,ELP4,PAPPA2,NYAP2,ELAVL4,MMP16,ACVR1C,TSPYL5,GRIA2,GABRG2,NBEA,SLC7A2,GRIA4,CNTN1,CNTN4,LIG4,TMEM132D,KL,ST18,KBTBD7,CHODL,LIMCH1,AMER3,MEIS3,KCNMA1,IGSF11,MAP10,PVRL3,ZNF585B,PCLO,SYT14,MCTP2,FAM135A,FAM135B,TRPM3,SDK1,ZNF223,KCNK16,TSHZ3,C2CD4A,UNC5D,PAX6,C3ORF14,SULT4A1,TMEM61,NALCN,ST8SIA3,PCDH17,TMEM196,HS6ST3,SLC18A2,FOXC1,FOXP2,AGBL4,DACH1,MAPK10,GABRA1,GAD2,GNAI1,FGF14,CACNB2,DIRAS2,SGCB,SGCZ,NMNAT3,RNF150,RIMS2,FBXW7,RIMBP2,GLP1R,BARX2,KIAA1804,SLCO1A2,ANKS1B,KCNB2,C1ORF168,GABRB3,OXGR1,PDZRN3,RGS17,TMEM63C,NEUROD1,GRIK2,RALYL,PRKACB,CADM1,SLC5A1,SLC5A8,DSCAM,MAP9,SOX6,SIM1,RGS4,CERKL,SLC17A6,PCDH20,NR3C2,RTN1,RAB3C,PDX1,CADPS,SLC35F4,PCP4,MTUS2,PRUNE2,PDK4,SPATA7,STXBP5L	FLJ25770,LURAP1L,MS4A8,PCDHAC1,LRRTM3,KLHL1,CCDC158,KIAA0774,GPR27,BMP5,FAM148A,MS4A8B,ENAM,TMEM132B,KIAA1486,ABHD10,FAM123C,TTC8,IAPP,MYO3A,SCG2,TENM3,C1ORF158,GDAP1,D4S234E,ODZ3,G6PC2,DGKB,SERPINI2,ABCC9,C9ORF150,ST6GALNAC5,KIAA1383
MA0493.1.Klf1	145	81.4607	KIAA1257,ISL1,SPTB,SCG2,MEIS2,SNAP91,GPM6A,SLC30A8,MS4A8,NOL4,CACNA1H,ADAMTS2,RORB,EML5,ATRNL1,NSG1,MAGI2,DCX,HMGCLL1,NECAB2,JAKMIP2,FAM19A4,RASEF,TSC22D1,CPE,NEGR1,KLHL1,CCDC158,CACNA2D1,ROR1,NKX6-1,DZIP3,SCGB2A1,ROBO2,RNF180,NRXN1,ZSCAN18,LSAMP,SLC17A6,NYAP2,ELAVL4,ACVR1C,TSPYL5,GRIA2,GABRG2,SLC7A2,GRIA4,G6PC2,CNTN1,CNTN4,LIG4,TMEM132D,KL,ST18,TMEM132B,KBTBD7,CHODL,LIMCH1,AMER3,MEIS3,KCNMA1,IGSF11,MAP10,PVRL3,PCLO,SYT14,MCTP2,FAM135A,FAM135B,TRPM3,SDK1,ZNF223,KCNK16,TSHZ3,TTC8,UNC5D,PAX6,C3ORF14,SULT4A1,TMEM61,NALCN,ST8SIA3,PCDH17,TMEM196,HS6ST3,SLC18A2,FOXC1,FOXP2,AGBL4,MYO3A,DACH1,MAPK10,C1ORF158,GABRA1,CADPS,GAD2,GNAI1,FGF14,GDAP1,CACNB2,DIRAS2,SGCB,SGCZ,NMNAT3,RNF150,RIMS2,FBXW7,GLP1R,BARX2,KIAA1804,SLCO1A2,ANKS1B,KCNB2,C1ORF168,GABRB3,OXGR1,PDZRN3,RGS17,TMEM63C,NEUROD1,PAPPA2,RALYL,PRKACB,CADM1,SLC5A1,SLC5A8,DSCAM,MAP9,SOX6,SIM1,RGS4,CERKL,PGR,PCDH20,NR3C2,RTN1,RAB3C,NBEA,ST6GALNAC5,FAM84A,SLC35F4,MTUS2,PRUNE2,PDK4,STXBP5L	FLJ25770,LURAP1L,PAM,PCDHAC1,LRRTM3,KIAA0774,GPR27,BMP5,FAM148A,SYT4,MS4A8B,ELP4,MMP16,ENAM,KIAA1486,ABHD10,ZNF585B,FAM123C,IAPP,PDX1,C2CD4A,TENM3,RIMBP2,D4S234E,ODZ3,GRIK2,DGKB,SERPINI2,ABCC9,C9ORF150,KIAA1383,PCP4,SPATA7
MA0056.1.MZF1_1-4	144	80.8989	KIAA1257,ISL1,SPTB,MEIS2,SNAP91,GPM6A,SLC30A8,MS4A8,NOL4,PAM,CACNA1H,ADAMTS2,RORB,ATRNL1,NSG1,MAGI2,DCX,HMGCLL1,NECAB2,JAKMIP2,FAM19A4,TSC22D1,FAM84A,NEGR1,KLHL1,CACNA2D1,ROR1,NKX6-1,BMP5,DZIP3,SCGB2A1,ROBO2,SYT4,RNF180,NRXN1,ZSCAN18,LSAMP,ELP4,SLC17A6,NYAP2,ELAVL4,MMP16,ACVR1C,TSPYL5,GRIA2,GABRG2,NBEA,SLC7A2,GRIA4,G6PC2,CNTN1,CNTN4,LIG4,TMEM132D,KL,ST18,TMEM132B,KBTBD7,CHODL,LIMCH1,AMER3,ABHD10,KCNMA1,IGSF11,MAP10,PVRL3,ZNF585B,RASEF,MCTP2,FAM135A,FAM135B,TRPM3,SDK1,ZNF223,KCNK16,TSHZ3,C2CD4A,TTC8,UNC5D,PAX6,IAPP,C3ORF14,SULT4A1,TMEM61,NALCN,ST8SIA3,PCDH17,TMEM196,HS6ST3,SLC18A2,FOXC1,FOXP2,AGBL4,MYO3A,TENM3,DACH1,MAPK10,GABRA1,ST6GALNAC5,GAD2,GNAI1,FGF14,CACNB2,SGCB,SGCZ,NMNAT3,OXGR1,RIMS2,FBXW7,GLP1R,BARX2,KIAA1804,SLCO1A2,ANKS1B,KCNB2,C1ORF168,GABRB3,PDZRN3,RGS17,TMEM63C,NEUROD1,GRIK2,RALYL,PRKACB,CADM1,SLC5A1,SLC5A8,DSCAM,MAP9,SOX6,MEIS3,CERKL,PGR,PCDH20,NR3C2,RTN1,RAB3C,PDX1,CADPS,SLC35F4,MTUS2,PRUNE2,SPATA7,STXBP5L	CPE,FLJ25770,LURAP1L,EML5,PCDHAC1,LRRTM3,CCDC158,KIAA0774,GPR27,FAM148A,MS4A8B,PAPPA2,DIRAS2,ENAM,KIAA1486,PCLO,FAM123C,SCG2,C1ORF158,GDAP1,RIMBP2,RNF150,D4S234E,ODZ3,SIM1,RGS4,DGKB,SERPINI2,ABCC9,C9ORF150,KIAA1383,PCP4,PDK4,SYT14
MA0504.1.NR2C2	144	80.8989	KIAA1257,MEIS3,SPTB,SCG2,MEIS2,SNAP91,LURAP1L,GPM6A,SLC30A8,NOL4,PAM,CACNA1H,GABRB3,ADAMTS2,RORB,EML5,ATRNL1,NSG1,MAGI2,DCX,HMGCLL1,NECAB2,JAKMIP2,FAM19A4,TSC22D1,FAM84A,NEGR1,KLHL1,CACNA2D1,ROR1,NKX6-1,DZIP3,ROBO2,SYT4,RNF180,NRXN1,ZSCAN18,LSAMP,NYAP2,ELAVL4,ACVR1C,DIRAS2,GRIA2,GABRG2,NBEA,SLC7A2,GRIA4,G6PC2,CNTN1,CNTN4,LIG4,TMEM132D,KL,ST18,TMEM132B,KBTBD7,CHODL,LIMCH1,AMER3,ABHD10,KCNMA1,IGSF11,MAP10,PVRL3,ZNF585B,PCLO,RASEF,MCTP2,FAM135A,FAM135B,TRPM3,TSPYL5,KCNK16,TSHZ3,C2CD4A,UNC5D,PAX6,IAPP,SULT4A1,TMEM61,NALCN,ST8SIA3,PCDH17,HS6ST3,SLC18A2,FOXC1,FOXP2,AGBL4,MYO3A,TENM3,MAPK10,C1ORF158,GABRA1,CADPS,GAD2,GNAI1,FGF14,GDAP1,CACNB2,SGCB,SGCZ,NMNAT3,OXGR1,RIMS2,FBXW7,RIMBP2,BARX2,KIAA1804,SLCO1A2,ANKS1B,KCNB2,C1ORF168,ENAM,PDZRN3,RGS17,TMEM63C,NEUROD1,PAPPA2,RALYL,PRKACB,CADM1,SLC5A8,DSCAM,MAP9,SOX6,SIM1,RGS4,CERKL,PGR,DGKB,SERPINI2,NR3C2,RTN1,RAB3C,PDX1,DACH1,ST6GALNAC5,SLC35F4,PCP4,MTUS2,PRUNE2,PDK4,SPATA7,STXBP5L	ISL1,CPE,FLJ25770,MS4A8,PCDHAC1,GLP1R,LRRTM3,CCDC158,KIAA0774,GPR27,BMP5,FAM148A,SCGB2A1,MS4A8B,ELP4,MMP16,KIAA1486,SDK1,FAM123C,ZNF223,TTC8,C3ORF14,TMEM196,RNF150,SLC17A6,D4S234E,SLC5A1,ODZ3,GRIK2,PCDH20,ABCC9,C9ORF150,KIAA1383,SYT14
MA0065.2.PPARG::RXRA	143	80.3371	C2CD4A,ISL1,SPTB,SCG2,MEIS2,SNAP91,GPM6A,SLC30A8,MS4A8,NOL4,PAM,GABRB3,ADAMTS2,NBEA,ATRNL1,NSG1,DCX,HMGCLL1,NECAB2,JAKMIP2,FAM19A4,TSC22D1,CPE,NEGR1,KLHL1,CCDC158,CACNA2D1,ROR1,DZIP3,ROBO2,SYT4,RNF180,NRXN1,ZSCAN18,LSAMP,ELP4,SLC17A6,NYAP2,ELAVL4,MMP16,ACVR1C,TSPYL5,GRIA2,GABRG2,SLC7A2,GRIA4,G6PC2,CNTN1,CNTN4,LIG4,TMEM132D,KL,ST18,TMEM132B,KBTBD7,CHODL,LIMCH1,AMER3,ABHD10,KCNMA1,IGSF11,MAP10,PVRL3,ZNF585B,PCLO,MCTP2,FAM135A,FAM135B,TRPM3,SDK1,ZNF223,KCNK16,TSHZ3,UNC5D,PAX6,IAPP,TMEM61,NALCN,ST8SIA3,PCDH17,TMEM196,HS6ST3,SLC18A2,FOXC1,FOXP2,AGBL4,MYO3A,TENM3,DACH1,MAPK10,C1ORF158,GABRA1,GAD2,GNAI1,FGF14,CACNB2,SGCB,SGCZ,NMNAT3,RNF150,RIMS2,FBXW7,RIMBP2,GLP1R,KIAA1804,SLCO1A2,ANKS1B,KCNB2,C1ORF168,ENAM,OXGR1,PDZRN3,RGS17,TMEM63C,NEUROD1,PAPPA2,RALYL,PRKACB,CADM1,SLC5A1,SLC5A8,DSCAM,MAP9,SOX6,SIM1,MEIS3,RGS4,CERKL,PGR,SERPINI2,PCDH20,NR3C2,RTN1,RAB3C,CADPS,FAM84A,SLC35F4,PCP4,MTUS2,PRUNE2,ABCC9,SPATA7,STXBP5L	KIAA1257,FLJ25770,LURAP1L,CACNA1H,EML5,PCDHAC1,MAGI2,LRRTM3,KIAA0774,GPR27,NKX6-1,BMP5,FAM148A,SCGB2A1,MS4A8B,DIRAS2,KIAA1486,RASEF,FAM123C,TTC8,C3ORF14,SULT4A1,PDX1,RORB,GDAP1,BARX2,D4S234E,ODZ3,GRIK2,DGKB,C9ORF150,ST6GALNAC5,KIAA1383,PDK4,SYT14
MA0080.3.Spi1	143	80.3371	KIAA1257,ISL1,SPTB,SCG2,SNAP91,LURAP1L,GPM6A,SLC30A8,MS4A8,NOL4,PAM,CACNA1H,ADAMTS2,RORB,ATRNL1,MAGI2,DCX,HMGCLL1,PGR,FAM19A4,RASEF,TSC22D1,CPE,NEGR1,MTUS2,KLHL1,CACNA2D1,ROR1,NKX6-1,BMP5,DZIP3,SCGB2A1,ROBO2,SYT4,RNF180,NRXN1,ZSCAN18,LSAMP,ELP4,PAPPA2,NYAP2,ELAVL4,MMP16,ACVR1C,DIRAS2,GRIA2,GABRG2,SLC7A2,GRIA4,G6PC2,CNTN1,CNTN4,LIG4,ST18,TMEM132B,CHODL,LIMCH1,AMER3,ABHD10,MEIS2,IGSF11,MAP10,PVRL3,ZNF585B,PCLO,SYT14,MCTP2,FAM135A,FAM135B,TRPM3,SDK1,ZNF223,TSHZ3,C2CD4A,TTC8,UNC5D,PAX6,IAPP,C3ORF14,NALCN,ST8SIA3,PCDH17,TMEM196,HS6ST3,SLC18A2,FOXC1,FOXP2,MYO3A,TENM3,DACH1,MAPK10,GABRA1,ST6GALNAC5,GAD2,GNAI1,FGF14,GDAP1,CACNB2,SGCB,SGCZ,NMNAT3,RNF150,RIMS2,FBXW7,RIMBP2,GLP1R,KIAA1804,SLCO1A2,ANKS1B,KCNB2,GABRB3,OXGR1,PDZRN3,TMEM63C,NEUROD1,GRIK2,RALYL,PRKACB,CADM1,SLC5A1,SLC5A8,DSCAM,SOX6,SIM1,MEIS3,RGS4,CERKL,SLC17A6,DGKB,SERPINI2,PCDH20,ABCC9,NR3C2,RTN1,NBEA,CADPS,FAM84A,SLC35F4,PCP4,PRUNE2,PDK4,SPATA7,STXBP5L	FLJ25770,EML5,NSG1,PCDHAC1,NECAB2,JAKMIP2,LRRTM3,CCDC158,KIAA0774,GPR27,FAM148A,MS4A8B,ENAM,TMEM132D,KL,KBTBD7,KIAA1486,KCNMA1,FAM123C,TSPYL5,KCNK16,SULT4A1,TMEM61,PDX1,AGBL4,C1ORF158,BARX2,C1ORF168,RGS17,D4S234E,ODZ3,MAP9,RAB3C,C9ORF150,KIAA1383
MA0469.1.E2F3	143	80.3371	KIAA1257,ISL1,SPTB,MEIS2,SNAP91,SLC30A8,NOL4,PAM,CACNA1H,ADAMTS2,RORB,EML5,ATRNL1,NSG1,MAGI2,DCX,GLP1R,NECAB2,JAKMIP2,FAM19A4,SYT14,TSC22D1,FAM84A,NEGR1,KLHL1,CACNA2D1,ROR1,NKX6-1,DZIP3,SCGB2A1,ROBO2,RNF180,NRXN1,ZSCAN18,LSAMP,ELP4,PAPPA2,NYAP2,ELAVL4,MMP16,ACVR1C,TSPYL5,GRIA2,NBEA,SLC7A2,GRIA4,CNTN1,CNTN4,LIG4,TMEM132D,KL,ST18,TMEM132B,KBTBD7,CHODL,LIMCH1,AMER3,ABHD10,KCNMA1,IGSF11,MAP10,PVRL3,ZNF585B,PCLO,RASEF,MCTP2,FAM135A,FAM135B,TRPM3,SDK1,ZNF223,KCNK16,TSHZ3,C2CD4A,TTC8,UNC5D,PAX6,SULT4A1,TMEM61,NALCN,ST8SIA3,PCDH17,TMEM196,HS6ST3,SLC18A2,FOXC1,FOXP2,AGBL4,MYO3A,DACH1,MAPK10,GABRA1,ST6GALNAC5,GAD2,GNAI1,FGF14,GDAP1,CACNB2,DIRAS2,SGCB,SGCZ,NMNAT3,OXGR1,RIMS2,FBXW7,RIMBP2,HMGCLL1,BARX2,KIAA1804,SLCO1A2,ANKS1B,KCNB2,C1ORF168,GABRB3,PDZRN3,RGS17,TMEM63C,NEUROD1,GRIK2,RALYL,PRKACB,CADM1,SLC5A1,DSCAM,MAP9,SIM1,MEIS3,RGS4,CERKL,PGR,PCDH20,NR3C2,RTN1,RAB3C,PDX1,CADPS,SLC35F4,PCP4,MTUS2,PRUNE2,PDK4,SPATA7,STXBP5L	CPE,FLJ25770,LURAP1L,GPM6A,MS4A8,PCDHAC1,LRRTM3,CCDC158,KIAA0774,GPR27,BMP5,FAM148A,SYT4,MS4A8B,GABRG2,ENAM,KIAA1486,FAM123C,IAPP,C3ORF14,SCG2,TENM3,C1ORF158,RNF150,SLC17A6,D4S234E,ODZ3,SLC5A8,SOX6,G6PC2,DGKB,SERPINI2,ABCC9,C9ORF150,KIAA1383
MA0500.1.Myog	143	80.3371	KIAA1257,SPTB,SCG2,MEIS2,SNAP91,LURAP1L,GPM6A,SLC30A8,MS4A8,NOL4,PAM,GABRB3,NALCN,RORB,EML5,ATRNL1,NSG1,MAGI2,DCX,GLP1R,PGR,NECAB2,JAKMIP2,FAM19A4,RASEF,TSC22D1,CPE,NEGR1,MTUS2,KLHL1,CACNA2D1,ROR1,NKX6-1,DZIP3,ROBO2,SYT4,RNF180,NRXN1,ZSCAN18,LSAMP,ELP4,GRIK2,NYAP2,ELAVL4,MMP16,ACVR1C,TSPYL5,GRIA2,GABRG2,NBEA,SLC7A2,G6PC2,CNTN1,CNTN4,LIG4,TMEM132D,KL,ST18,KBTBD7,CHODL,LIMCH1,AMER3,MEIS3,KCNMA1,IGSF11,MAP10,PVRL3,ZNF585B,PCLO,SYT14,MCTP2,FAM135A,FAM135B,SDK1,ZNF223,KCNK16,TSHZ3,C2CD4A,TTC8,UNC5D,PAX6,IAPP,SULT4A1,TMEM61,ST8SIA3,TMEM196,HS6ST3,SLC18A2,FOXC1,FOXP2,AGBL4,MYO3A,MAPK10,C1ORF158,GABRA1,CADPS,GAD2,GNAI1,FGF14,GDAP1,CACNB2,DIRAS2,SGCB,SGCZ,RNF150,RIMS2,FBXW7,HMGCLL1,BARX2,KIAA1804,SLCO1A2,ANKS1B,KCNB2,C1ORF168,ENAM,OXGR1,RGS17,TMEM63C,NEUROD1,PAPPA2,RALYL,PRKACB,CADM1,SLC5A1,DSCAM,SOX6,SIM1,RGS4,CERKL,SLC17A6,SERPINI2,ABCC9,NR3C2,RTN1,RAB3C,PDX1,ST6GALNAC5,FAM84A,SLC35F4,PCP4,PRUNE2,PDK4,SPATA7	ISL1,FLJ25770,CACNA1H,ADAMTS2,PCDHAC1,LRRTM3,CCDC158,KIAA0774,GPR27,BMP5,FAM148A,SCGB2A1,MS4A8B,GRIA4,TMEM132B,KIAA1486,ABHD10,TRPM3,FAM123C,C3ORF14,PCDH17,TENM3,NMNAT3,RIMBP2,PDZRN3,D4S234E,ODZ3,SLC5A8,MAP9,DGKB,PCDH20,C9ORF150,DACH1,KIAA1383,STXBP5L
MA0508.1.PRDM1	143	80.3371	KIAA1257,SPTB,SCG2,SNAP91,LURAP1L,GPM6A,SLC30A8,MS4A8,NOL4,PAM,ADAMTS2,RORB,MAGI2,DCX,GLP1R,PGR,NECAB2,JAKMIP2,FAM19A4,TSC22D1,CPE,NEGR1,KLHL1,CCDC158,CACNA2D1,ROR1,NKX6-1,BMP5,DZIP3,SCGB2A1,ROBO2,SYT4,RNF180,NRXN1,ZSCAN18,LSAMP,ELP4,PAPPA2,NYAP2,ELAVL4,ACVR1C,TSPYL5,GRIA2,GABRG2,NBEA,SLC7A2,GRIA4,G6PC2,CNTN1,CNTN4,KL,ST18,TMEM132B,KBTBD7,CHODL,LIMCH1,AMER3,MEIS3,MEIS2,IGSF11,MAP10,PVRL3,PCLO,RASEF,MCTP2,FAM135A,TRPM3,SDK1,ZNF223,KCNK16,TSHZ3,C2CD4A,TTC8,UNC5D,PAX6,IAPP,C3ORF14,TMEM61,NALCN,ST8SIA3,PCDH17,TMEM196,SLC18A2,FOXC1,FOXP2,MYO3A,TENM3,MAPK10,C1ORF158,GABRA1,CADPS,GNAI1,FGF14,GDAP1,CACNB2,DIRAS2,SGCB,SGCZ,NMNAT3,RNF150,RIMS2,FBXW7,RIMBP2,HMGCLL1,BARX2,KIAA1804,SLCO1A2,ANKS1B,KCNB2,C1ORF168,GABRB3,OXGR1,PDZRN3,RGS17,NEUROD1,GRIK2,RALYL,PRKACB,CADM1,SLC5A1,SLC5A8,DSCAM,MAP9,SOX6,RGS4,SLC17A6,DGKB,SERPINI2,PCDH20,ABCC9,NR3C2,RTN1,RAB3C,PDX1,DACH1,ST6GALNAC5,SLC35F4,PCP4,MTUS2,PRUNE2,PDK4,SPATA7,STXBP5L	ISL1,FLJ25770,CACNA1H,EML5,LIG4,NSG1,PCDHAC1,LRRTM3,FAM84A,KIAA0774,GPR27,FAM148A,MS4A8B,MMP16,ENAM,TMEM132D,KIAA1486,ABHD10,KCNMA1,ZNF585B,FAM135B,FAM123C,SULT4A1,HS6ST3,AGBL4,GAD2,ATRNL1,TMEM63C,D4S234E,ODZ3,SIM1,CERKL,C9ORF150,KIAA1383,SYT14
MA0473.1.ELF1	142	79.7753	KIAA1257,ISL1,SPTB,SCG2,SNAP91,LURAP1L,GPM6A,SLC30A8,NOL4,PAM,CACNA1H,GABRB3,NALCN,RORB,EML5,ATRNL1,NSG1,MAGI2,DCX,HMGCLL1,PGR,NECAB2,JAKMIP2,FAM19A4,TSC22D1,CPE,NEGR1,KLHL1,CCDC158,CACNA2D1,NKX6-1,DZIP3,SCGB2A1,ROBO2,SYT4,RNF180,NRXN1,ZSCAN18,LSAMP,ELP4,PAPPA2,NYAP2,ELAVL4,ACVR1C,TSPYL5,GRIA2,GABRG2,SLC7A2,GRIA4,G6PC2,CNTN1,CNTN4,LIG4,CHODL,LIMCH1,AMER3,ABHD10,MEIS2,IGSF11,PVRL3,ZNF585B,PCLO,SYT14,MCTP2,FAM135A,FAM135B,TRPM3,SDK1,ZNF223,KCNK16,TSHZ3,C2CD4A,TTC8,UNC5D,PAX6,C3ORF14,ST8SIA3,PCDH17,TMEM196,HS6ST3,SLC18A2,FOXC1,FOXP2,AGBL4,MYO3A,DACH1,MAPK10,GABRA1,CADPS,GAD2,GNAI1,FGF14,GDAP1,CACNB2,DIRAS2,SGCZ,NMNAT3,RNF150,RIMS2,FBXW7,RIMBP2,GLP1R,BARX2,KIAA1804,SLCO1A2,ANKS1B,KCNB2,ENAM,OXGR1,PDZRN3,RGS17,NEUROD1,GRIK2,RALYL,PRKACB,CADM1,SLC5A1,SLC5A8,DSCAM,MAP9,SOX6,SIM1,MEIS3,RGS4,CERKL,SLC17A6,DGKB,SERPINI2,PCDH20,ABCC9,NR3C2,RTN1,RAB3C,NBEA,ST6GALNAC5,FAM84A,PCP4,MTUS2,PRUNE2,PDK4,SPATA7,STXBP5L	FLJ25770,MS4A8,ADAMTS2,PCDHAC1,LRRTM3,KIAA0774,GPR27,ROR1,BMP5,FAM148A,MS4A8B,MMP16,TMEM132D,KL,ST18,TMEM132B,KBTBD7,KIAA1486,KCNMA1,MAP10,RASEF,FAM123C,IAPP,SULT4A1,TMEM61,PDX1,TENM3,C1ORF158,SGCB,C1ORF168,TMEM63C,D4S234E,ODZ3,C9ORF150,KIAA1383,SLC35F4
MA0598.1.EHF	142	79.7753	KIAA1257,ISL1,SPTB,CPE,MEIS2,SNAP91,LURAP1L,GPM6A,SLC30A8,MS4A8,NOL4,PAM,CACNA1H,GABRB3,ADAMTS2,RORB,EML5,ATRNL1,NSG1,MAGI2,DCX,GLP1R,FAM19A4,RASEF,TSC22D1,FAM84A,NEGR1,KLHL1,CCDC158,CACNA2D1,NKX6-1,DZIP3,SCGB2A1,ROBO2,SYT4,RNF180,NRXN1,ZSCAN18,LSAMP,ELP4,SLC17A6,NYAP2,ELAVL4,MMP16,ACVR1C,DIRAS2,GRIA2,SLC7A2,GRIA4,G6PC2,CNTN1,CNTN4,TMEM132D,KL,ST18,KBTBD7,CHODL,LIMCH1,AMER3,ABHD10,KCNMA1,IGSF11,PVRL3,ZNF585B,PCLO,SYT14,MCTP2,FAM135A,FAM135B,TRPM3,SDK1,ZNF223,KCNK16,TSHZ3,C2CD4A,UNC5D,PAX6,IAPP,C3ORF14,SULT4A1,NALCN,ST8SIA3,PCDH17,TMEM196,HS6ST3,SLC18A2,FOXC1,FOXP2,AGBL4,MYO3A,DACH1,MAPK10,GABRA1,ST6GALNAC5,GAD2,GNAI1,GDAP1,CACNB2,SGCB,SGCZ,RNF150,RIMS2,FBXW7,HMGCLL1,BARX2,KIAA1804,SLCO1A2,ANKS1B,KCNB2,C1ORF168,ENAM,OXGR1,PDZRN3,RGS17,TMEM63C,NEUROD1,GRIK2,RALYL,PRKACB,FGF14,SLC5A1,SLC5A8,DSCAM,MAP9,SOX6,MEIS3,RGS4,CERKL,PGR,SERPINI2,PCDH20,NR3C2,RTN1,NBEA,CADPS,SLC35F4,PCP4,MTUS2,PRUNE2,PDK4,SPATA7,STXBP5L	CADM1,FLJ25770,LIG4,PCDHAC1,NECAB2,JAKMIP2,LRRTM3,KIAA0774,GPR27,ROR1,BMP5,FAM148A,MS4A8B,PAPPA2,GABRG2,TMEM132B,KIAA1486,MAP10,FAM123C,TSPYL5,TTC8,TMEM61,PDX1,SCG2,TENM3,C1ORF158,NMNAT3,RIMBP2,D4S234E,ODZ3,SIM1,DGKB,ABCC9,RAB3C,C9ORF150,KIAA1383
